a,b
0.5375400,1.8055546E+002
0.5375500,1.8056445E+002
0.5375600,1.8057344E+002
0.5375700,1.8058242E+002
0.5375800,1.8059141E+002
0.5375900,1.8060040E+002
0.5376000,1.8060939E+002
0.5376100,1.8061838E+002
0.5376200,1.8062737E+002
0.5376300,1.8063636E+002
0.5376400,1.8064535E+002
0.5376500,1.8065435E+002
0.5376600,1.8066334E+002
0.5376700,1.8067233E+002
0.5376800,1.8068132E+002
0.5376900,1.8069031E+002
0.5377000,1.8069931E+002
0.5377100,1.8070830E+002
0.5377200,1.8071729E+002
0.5377300,1.8072629E+002
0.5377400,1.8073528E+002
0.5377500,1.8074427E+002
0.5377600,1.8075327E+002
0.5377700,1.8076226E+002
0.5377800,1.8077126E+002
0.5377900,1.8078026E+002
0.5378000,1.8078925E+002
0.5378100,1.8079825E+002
0.5378200,1.8080724E+002
0.5378300,1.8081624E+002
0.5378400,1.8082524E+002
0.5378500,1.8083424E+002
0.5378600,1.8084323E+002
0.5378700,1.8085223E+002
0.5378800,1.8086123E+002
0.5378900,1.8087023E+002
0.5379000,1.8087923E+002
0.5379100,1.8088823E+002
0.5379200,1.8089723E+002
0.5379300,1.8090623E+002
0.5379400,1.8091523E+002
0.5379500,1.8092423E+002
0.5379600,1.8093323E+002
0.5379700,1.8094223E+002
0.5379800,1.8095123E+002
0.5379900,1.8096023E+002
0.5380000,1.8096924E+002
0.5380100,1.8097824E+002
0.5380200,1.8098724E+002
0.5380300,1.8099624E+002
0.5380400,1.8100525E+002
0.5380500,1.8101425E+002
0.5380600,1.8102326E+002
0.5380700,1.8103226E+002
0.5380800,1.8104127E+002
0.5380900,1.8105027E+002
0.5381000,1.8105928E+002
0.5381100,1.8106828E+002
0.5381200,1.8107729E+002
0.5381300,1.8108629E+002
0.5381400,1.8109530E+002
0.5381500,1.8110431E+002
0.5381600,1.8111332E+002
0.5381700,1.8112232E+002
0.5381800,1.8113133E+002
0.5381900,1.8114034E+002
0.5382000,1.8114935E+002
0.5382100,1.8115836E+002
0.5382200,1.8116737E+002
0.5382300,1.8117638E+002
0.5382400,1.8118539E+002
0.5382500,1.8119440E+002
0.5382600,1.8120341E+002
0.5382700,1.8121242E+002
0.5382800,1.8122143E+002
0.5382900,1.8123044E+002
0.5383000,1.8123945E+002
0.5383100,1.8124846E+002
0.5383200,1.8125748E+002
0.5383300,1.8126649E+002
0.5383400,1.8127550E+002
0.5383500,1.8128451E+002
0.5383600,1.8129353E+002
0.5383700,1.8130254E+002
0.5383800,1.8131156E+002
0.5383900,1.8132057E+002
0.5384000,1.8132959E+002
0.5384100,1.8133860E+002
0.5384200,1.8134762E+002
0.5384300,1.8135663E+002
0.5384400,1.8136565E+002
0.5384500,1.8137467E+002
0.5384600,1.8138368E+002
0.5384700,1.8139270E+002
0.5384800,1.8140172E+002
0.5384900,1.8141073E+002
0.5385000,1.8141975E+002
0.5385100,1.8142877E+002
0.5385200,1.8143779E+002
0.5385300,1.8144681E+002
0.5385400,1.8145583E+002
0.5385500,1.8146485E+002
0.5385600,1.8147387E+002
0.5385700,1.8148289E+002
0.5385800,1.8149191E+002
0.5385900,1.8150093E+002
0.5386000,1.8150995E+002
0.5386100,1.8151897E+002
0.5386200,1.8152799E+002
0.5386300,1.8153702E+002
0.5386400,1.8154604E+002
0.5386500,1.8155506E+002
0.5386600,1.8156408E+002
0.5386700,1.8157311E+002
0.5386800,1.8158213E+002
0.5386900,1.8159116E+002
0.5387000,1.8160018E+002
0.5387100,1.8160921E+002
0.5387200,1.8161823E+002
0.5387300,1.8162726E+002
0.5387400,1.8163628E+002
0.5387500,1.8164531E+002
0.5387600,1.8165433E+002
0.5387700,1.8166336E+002
0.5387800,1.8167239E+002
0.5387900,1.8168141E+002
0.5388000,1.8169044E+002
0.5388100,1.8169947E+002
0.5388200,1.8170850E+002
0.5388300,1.8171753E+002
0.5388400,1.8172656E+002
0.5388500,1.8173558E+002
0.5388600,1.8174461E+002
0.5388700,1.8175364E+002
0.5388800,1.8176267E+002
0.5388900,1.8177170E+002
0.5389000,1.8178074E+002
0.5389100,1.8178977E+002
0.5389200,1.8179880E+002
0.5389300,1.8180783E+002
0.5389400,1.8181686E+002
0.5389500,1.8182589E+002
0.5389600,1.8183493E+002
0.5389700,1.8184396E+002
0.5389800,1.8185299E+002
0.5389900,1.8186203E+002
0.5390000,1.8187106E+002
0.5390100,1.8188009E+002
0.5390200,1.8188913E+002
0.5390300,1.8189816E+002
0.5390400,1.8190720E+002
0.5390500,1.8191623E+002
0.5390600,1.8192527E+002
0.5390700,1.8193431E+002
0.5390800,1.8194334E+002
0.5390900,1.8195238E+002
0.5391000,1.8196142E+002
0.5391100,1.8197045E+002
0.5391200,1.8197949E+002
0.5391300,1.8198853E+002
0.5391400,1.8199757E+002
0.5391500,1.8200661E+002
0.5391600,1.8201565E+002
0.5391700,1.8202468E+002
0.5391800,1.8203372E+002
0.5391900,1.8204276E+002
0.5392000,1.8205180E+002
0.5392100,1.8206085E+002
0.5392200,1.8206989E+002
0.5392300,1.8207893E+002
0.5392400,1.8208797E+002
0.5392500,1.8209701E+002
0.5392600,1.8210605E+002
0.5392700,1.8211509E+002
0.5392800,1.8212414E+002
0.5392900,1.8213318E+002
0.5393000,1.8214222E+002
0.5393100,1.8215127E+002
0.5393200,1.8216031E+002
0.5393300,1.8216936E+002
0.5393400,1.8217840E+002
0.5393500,1.8218745E+002
0.5393600,1.8219649E+002
0.5393700,1.8220554E+002
0.5393800,1.8221458E+002
0.5393900,1.8222363E+002
0.5394000,1.8223268E+002
0.5394100,1.8224172E+002
0.5394200,1.8225077E+002
0.5394300,1.8225982E+002
0.5394400,1.8226886E+002
0.5394500,1.8227791E+002
0.5394600,1.8228696E+002
0.5394700,1.8229601E+002
0.5394800,1.8230506E+002
0.5394900,1.8231411E+002
0.5395000,1.8232316E+002
0.5395100,1.8233221E+002
0.5395200,1.8234126E+002
0.5395300,1.8235031E+002
0.5395400,1.8235936E+002
0.5395500,1.8236841E+002
0.5395600,1.8237746E+002
0.5395700,1.8238652E+002
0.5395800,1.8239557E+002
0.5395900,1.8240462E+002
0.5396000,1.8241367E+002
0.5396100,1.8242273E+002
0.5396200,1.8243178E+002
0.5396300,1.8244083E+002
0.5396400,1.8244989E+002
0.5396500,1.8245894E+002
0.5396600,1.8246800E+002
0.5396700,1.8247705E+002
0.5396800,1.8248611E+002
0.5396900,1.8249516E+002
0.5397000,1.8250422E+002
0.5397100,1.8251328E+002
0.5397200,1.8252233E+002
0.5397300,1.8253139E+002
0.5397400,1.8254045E+002
0.5397500,1.8254950E+002
0.5397600,1.8255856E+002
0.5397700,1.8256762E+002
0.5397800,1.8257668E+002
0.5397900,1.8258574E+002
0.5398000,1.8259480E+002
0.5398100,1.8260386E+002
0.5398200,1.8261292E+002
0.5398300,1.8262198E+002
0.5398400,1.8263104E+002
0.5398500,1.8264010E+002
0.5398600,1.8264916E+002
0.5398700,1.8265822E+002
0.5398800,1.8266728E+002
0.5398900,1.8267634E+002
0.5399000,1.8268541E+002
0.5399100,1.8269447E+002
0.5399200,1.8270353E+002
0.5399300,1.8271260E+002
0.5399400,1.8272166E+002
0.5399500,1.8273072E+002
0.5399600,1.8273979E+002
0.5399700,1.8274885E+002
0.5399800,1.8275792E+002
0.5399900,1.8276698E+002
0.5400000,1.8277605E+002
0.5400100,1.8278511E+002
0.5400200,1.8279418E+002
0.5400300,1.8280325E+002
0.5400400,1.8281231E+002
0.5400500,1.8282138E+002
0.5400600,1.8283045E+002
0.5400700,1.8283952E+002
0.5400800,1.8284858E+002
0.5400900,1.8285765E+002
0.5401000,1.8286672E+002
0.5401100,1.8287579E+002
0.5401200,1.8288486E+002
0.5401300,1.8289393E+002
0.5401400,1.8290300E+002
0.5401500,1.8291207E+002
0.5401600,1.8292114E+002
0.5401700,1.8293021E+002
0.5401800,1.8293928E+002
0.5401900,1.8294835E+002
0.5402000,1.8295743E+002
0.5402100,1.8296650E+002
0.5402200,1.8297557E+002
0.5402300,1.8298464E+002
0.5402400,1.8299372E+002
0.5402500,1.8300279E+002
0.5402600,1.8301186E+002
0.5402700,1.8302094E+002
0.5402800,1.8303001E+002
0.5402900,1.8303909E+002
0.5403000,1.8304816E+002
0.5403100,1.8305724E+002
0.5403200,1.8306631E+002
0.5403300,1.8307539E+002
0.5403400,1.8308446E+002
0.5403500,1.8309354E+002
0.5403600,1.8310262E+002
0.5403700,1.8311170E+002
0.5403800,1.8312077E+002
0.5403900,1.8312985E+002
0.5404000,1.8313893E+002
0.5404100,1.8314801E+002
0.5404200,1.8315709E+002
0.5404300,1.8316617E+002
0.5404400,1.8317525E+002
0.5404500,1.8318433E+002
0.5404600,1.8319341E+002
0.5404700,1.8320249E+002
0.5404800,1.8321157E+002
0.5404900,1.8322065E+002
0.5405000,1.8322973E+002
0.5405100,1.8323881E+002
0.5405200,1.8324789E+002
0.5405300,1.8325697E+002
0.5405400,1.8326606E+002
0.5405500,1.8327514E+002
0.5405600,1.8328422E+002
0.5405700,1.8329331E+002
0.5405800,1.8330239E+002
0.5405900,1.8331148E+002
0.5406000,1.8332056E+002
0.5406100,1.8332964E+002
0.5406200,1.8333873E+002
0.5406300,1.8334782E+002
0.5406400,1.8335690E+002
0.5406500,1.8336599E+002
0.5406600,1.8337507E+002
0.5406700,1.8338416E+002
0.5406800,1.8339325E+002
0.5406900,1.8340233E+002
0.5407000,1.8341142E+002
0.5407100,1.8342051E+002
0.5407200,1.8342960E+002
0.5407300,1.8343869E+002
0.5407400,1.8344778E+002
0.5407500,1.8345687E+002
0.5407600,1.8346596E+002
0.5407700,1.8347505E+002
0.5407800,1.8348414E+002
0.5407900,1.8349323E+002
0.5408000,1.8350232E+002
0.5408100,1.8351141E+002
0.5408200,1.8352050E+002
0.5408300,1.8352959E+002
0.5408400,1.8353868E+002
0.5408500,1.8354778E+002
0.5408600,1.8355687E+002
0.5408700,1.8356596E+002
0.5408800,1.8357506E+002
0.5408900,1.8358415E+002
0.5409000,1.8359324E+002
0.5409100,1.8360234E+002
0.5409200,1.8361143E+002
0.5409300,1.8362053E+002
0.5409400,1.8362962E+002
0.5409500,1.8363872E+002
0.5409600,1.8364781E+002
0.5409700,1.8365691E+002
0.5409800,1.8366601E+002
0.5409900,1.8367510E+002
0.5410000,1.8368420E+002
0.5410100,1.8369330E+002
0.5410200,1.8370240E+002
0.5410300,1.8371149E+002
0.5410400,1.8372059E+002
0.5410500,1.8372969E+002
0.5410600,1.8373879E+002
0.5410700,1.8374789E+002
0.5410800,1.8375699E+002
0.5410900,1.8376609E+002
0.5411000,1.8377519E+002
0.5411100,1.8378429E+002
0.5411200,1.8379339E+002
0.5411300,1.8380249E+002
0.5411400,1.8381159E+002
0.5411500,1.8382070E+002
0.5411600,1.8382980E+002
0.5411700,1.8383890E+002
0.5411800,1.8384800E+002
0.5411900,1.8385711E+002
0.5412000,1.8386621E+002
0.5412100,1.8387531E+002
0.5412200,1.8388442E+002
0.5412300,1.8389352E+002
0.5412400,1.8390263E+002
0.5412500,1.8391173E+002
0.5412600,1.8392084E+002
0.5412700,1.8392994E+002
0.5412800,1.8393905E+002
0.5412900,1.8394816E+002
0.5413000,1.8395726E+002
0.5413100,1.8396637E+002
0.5413200,1.8397548E+002
0.5413300,1.8398459E+002
0.5413400,1.8399369E+002
0.5413500,1.8400280E+002
0.5413600,1.8401191E+002
0.5413700,1.8402102E+002
0.5413800,1.8403013E+002
0.5413900,1.8403924E+002
0.5414000,1.8404835E+002
0.5414100,1.8405746E+002
0.5414200,1.8406657E+002
0.5414300,1.8407568E+002
0.5414400,1.8408479E+002
0.5414500,1.8409390E+002
0.5414600,1.8410301E+002
0.5414700,1.8411213E+002
0.5414800,1.8412124E+002
0.5414900,1.8413035E+002
0.5415000,1.8413946E+002
0.5415100,1.8414858E+002
0.5415200,1.8415769E+002
0.5415300,1.8416680E+002
0.5415400,1.8417592E+002
0.5415500,1.8418503E+002
0.5415600,1.8419415E+002
0.5415700,1.8420326E+002
0.5415800,1.8421238E+002
0.5415900,1.8422149E+002
0.5416000,1.8423061E+002
0.5416100,1.8423973E+002
0.5416200,1.8424884E+002
0.5416300,1.8425796E+002
0.5416400,1.8426708E+002
0.5416500,1.8427620E+002
0.5416600,1.8428531E+002
0.5416700,1.8429443E+002
0.5416800,1.8430355E+002
0.5416900,1.8431267E+002
0.5417000,1.8432179E+002
0.5417100,1.8433091E+002
0.5417200,1.8434003E+002
0.5417300,1.8434915E+002
0.5417400,1.8435827E+002
0.5417500,1.8436739E+002
0.5417600,1.8437651E+002
0.5417700,1.8438563E+002
0.5417800,1.8439476E+002
0.5417900,1.8440388E+002
0.5418000,1.8441300E+002
0.5418100,1.8442212E+002
0.5418200,1.8443125E+002
0.5418300,1.8444037E+002
0.5418400,1.8444949E+002
0.5418500,1.8445862E+002
0.5418600,1.8446774E+002
0.5418700,1.8447687E+002
0.5418800,1.8448599E+002
0.5418900,1.8449512E+002
0.5419000,1.8450424E+002
0.5419100,1.8451337E+002
0.5419200,1.8452250E+002
0.5419300,1.8453162E+002
0.5419400,1.8454075E+002
0.5419500,1.8454988E+002
0.5419600,1.8455900E+002
0.5419700,1.8456813E+002
0.5419800,1.8457726E+002
0.5419900,1.8458639E+002
0.5420000,1.8459552E+002
0.5420100,1.8460465E+002
0.5420200,1.8461378E+002
0.5420300,1.8462291E+002
0.5420400,1.8463204E+002
0.5420500,1.8464117E+002
0.5420600,1.8465030E+002
0.5420700,1.8465943E+002
0.5420800,1.8466856E+002
0.5420900,1.8467769E+002
0.5421000,1.8468682E+002
0.5421100,1.8469596E+002
0.5421200,1.8470509E+002
0.5421300,1.8471422E+002
0.5421400,1.8472335E+002
0.5421500,1.8473249E+002
0.5421600,1.8474162E+002
0.5421700,1.8475076E+002
0.5421800,1.8475989E+002
0.5421900,1.8476903E+002
0.5422000,1.8477816E+002
0.5422100,1.8478730E+002
0.5422200,1.8479643E+002
0.5422300,1.8480557E+002
0.5422400,1.8481470E+002
0.5422500,1.8482384E+002
0.5422600,1.8483298E+002
0.5422700,1.8484212E+002
0.5422800,1.8485125E+002
0.5422900,1.8486039E+002
0.5423000,1.8486953E+002
0.5423100,1.8487867E+002
0.5423200,1.8488781E+002
0.5423300,1.8489695E+002
0.5423400,1.8490609E+002
0.5423500,1.8491523E+002
0.5423600,1.8492437E+002
0.5423700,1.8493351E+002
0.5423800,1.8494265E+002
0.5423900,1.8495179E+002
0.5424000,1.8496093E+002
0.5424100,1.8497007E+002
0.5424200,1.8497921E+002
0.5424300,1.8498836E+002
0.5424400,1.8499750E+002
0.5424500,1.8500664E+002
0.5424600,1.8501579E+002
0.5424700,1.8502493E+002
0.5424800,1.8503407E+002
0.5424900,1.8504322E+002
0.5425000,1.8505236E+002
0.5425100,1.8506151E+002
0.5425200,1.8507065E+002
0.5425300,1.8507980E+002
0.5425400,1.8508894E+002
0.5425500,1.8509809E+002
0.5425600,1.8510724E+002
0.5425700,1.8511638E+002
0.5425800,1.8512553E+002
0.5425900,1.8513468E+002
0.5426000,1.8514383E+002
0.5426100,1.8515297E+002
0.5426200,1.8516212E+002
0.5426300,1.8517127E+002
0.5426400,1.8518042E+002
0.5426500,1.8518957E+002
0.5426600,1.8519872E+002
0.5426700,1.8520787E+002
0.5426800,1.8521702E+002
0.5426900,1.8522617E+002
0.5427000,1.8523532E+002
0.5427100,1.8524447E+002
0.5427200,1.8525362E+002
0.5427300,1.8526278E+002
0.5427400,1.8527193E+002
0.5427500,1.8528108E+002
0.5427600,1.8529023E+002
0.5427700,1.8529939E+002
0.5427800,1.8530854E+002
0.5427900,1.8531769E+002
0.5428000,1.8532685E+002
0.5428100,1.8533600E+002
0.5428200,1.8534516E+002
0.5428300,1.8535431E+002
0.5428400,1.8536347E+002
0.5428500,1.8537262E+002
0.5428600,1.8538178E+002
0.5428700,1.8539094E+002
0.5428800,1.8540009E+002
0.5428900,1.8540925E+002
0.5429000,1.8541841E+002
0.5429100,1.8542757E+002
0.5429200,1.8543672E+002
0.5429300,1.8544588E+002
0.5429400,1.8545504E+002
0.5429500,1.8546420E+002
0.5429600,1.8547336E+002
0.5429700,1.8548252E+002
0.5429800,1.8549168E+002
0.5429900,1.8550084E+002
0.5430000,1.8551000E+002
0.5430100,1.8551916E+002
0.5430200,1.8552832E+002
0.5430300,1.8553748E+002
0.5430400,1.8554664E+002
0.5430500,1.8555581E+002
0.5430600,1.8556497E+002
0.5430700,1.8557413E+002
0.5430800,1.8558329E+002
0.5430900,1.8559246E+002
0.5431000,1.8560162E+002
0.5431100,1.8561078E+002
0.5431200,1.8561995E+002
0.5431300,1.8562911E+002
0.5431400,1.8563828E+002
0.5431500,1.8564744E+002
0.5431600,1.8565661E+002
0.5431700,1.8566577E+002
0.5431800,1.8567494E+002
0.5431900,1.8568411E+002
0.5432000,1.8569327E+002
0.5432100,1.8570244E+002
0.5432200,1.8571161E+002
0.5432300,1.8572078E+002
0.5432400,1.8572994E+002
0.5432500,1.8573911E+002
0.5432600,1.8574828E+002
0.5432700,1.8575745E+002
0.5432800,1.8576662E+002
0.5432900,1.8577579E+002
0.5433000,1.8578496E+002
0.5433100,1.8579413E+002
0.5433200,1.8580330E+002
0.5433300,1.8581247E+002
0.5433400,1.8582164E+002
0.5433500,1.8583081E+002
0.5433600,1.8583999E+002
0.5433700,1.8584916E+002
0.5433800,1.8585833E+002
0.5433900,1.8586750E+002
0.5434000,1.8587668E+002
0.5434100,1.8588585E+002
0.5434200,1.8589502E+002
0.5434300,1.8590420E+002
0.5434400,1.8591337E+002
0.5434500,1.8592255E+002
0.5434600,1.8593172E+002
0.5434700,1.8594090E+002
0.5434800,1.8595007E+002
0.5434900,1.8595925E+002
0.5435000,1.8596843E+002
0.5435100,1.8597760E+002
0.5435200,1.8598678E+002
0.5435300,1.8599596E+002
0.5435400,1.8600513E+002
0.5435500,1.8601431E+002
0.5435600,1.8602349E+002
0.5435700,1.8603267E+002
0.5435800,1.8604185E+002
0.5435900,1.8605103E+002
0.5436000,1.8606021E+002
0.5436100,1.8606939E+002
0.5436200,1.8607857E+002
0.5436300,1.8608775E+002
0.5436400,1.8609693E+002
0.5436500,1.8610611E+002
0.5436600,1.8611529E+002
0.5436700,1.8612447E+002
0.5436800,1.8613365E+002
0.5436900,1.8614284E+002
0.5437000,1.8615202E+002
0.5437100,1.8616120E+002
0.5437200,1.8617038E+002
0.5437300,1.8617957E+002
0.5437400,1.8618875E+002
0.5437500,1.8619794E+002
0.5437600,1.8620712E+002
0.5437700,1.8621630E+002
0.5437800,1.8622549E+002
0.5437900,1.8623468E+002
0.5438000,1.8624386E+002
0.5438100,1.8625305E+002
0.5438200,1.8626223E+002
0.5438300,1.8627142E+002
0.5438400,1.8628061E+002
0.5438500,1.8628979E+002
0.5438600,1.8629898E+002
0.5438700,1.8630817E+002
0.5438800,1.8631736E+002
0.5438900,1.8632655E+002
0.5439000,1.8633574E+002
0.5439100,1.8634493E+002
0.5439200,1.8635412E+002
0.5439300,1.8636331E+002
0.5439400,1.8637250E+002
0.5439500,1.8638169E+002
0.5439600,1.8639088E+002
0.5439700,1.8640007E+002
0.5439800,1.8640926E+002
0.5439900,1.8641845E+002
0.5440000,1.8642764E+002
0.5440100,1.8643684E+002
0.5440200,1.8644603E+002
0.5440300,1.8645522E+002
0.5440400,1.8646442E+002
0.5440500,1.8647361E+002
0.5440600,1.8648280E+002
0.5440700,1.8649200E+002
0.5440800,1.8650119E+002
0.5440900,1.8651039E+002
0.5441000,1.8651958E+002
0.5441100,1.8652878E+002
0.5441200,1.8653797E+002
0.5441300,1.8654717E+002
0.5441400,1.8655637E+002
0.5441500,1.8656556E+002
0.5441600,1.8657476E+002
0.5441700,1.8658396E+002
0.5441800,1.8659316E+002
0.5441900,1.8660235E+002
0.5442000,1.8661155E+002
0.5442100,1.8662075E+002
0.5442200,1.8662995E+002
0.5442300,1.8663915E+002
0.5442400,1.8664835E+002
0.5442500,1.8665755E+002
0.5442600,1.8666675E+002
0.5442700,1.8667595E+002
0.5442800,1.8668515E+002
0.5442900,1.8669435E+002
0.5443000,1.8670355E+002
0.5443100,1.8671276E+002
0.5443200,1.8672196E+002
0.5443300,1.8673116E+002
0.5443400,1.8674036E+002
0.5443500,1.8674957E+002
0.5443600,1.8675877E+002
0.5443700,1.8676797E+002
0.5443800,1.8677718E+002
0.5443900,1.8678638E+002
0.5444000,1.8679559E+002
0.5444100,1.8680479E+002
0.5444200,1.8681400E+002
0.5444300,1.8682320E+002
0.5444400,1.8683241E+002
0.5444500,1.8684162E+002
0.5444600,1.8685082E+002
0.5444700,1.8686003E+002
0.5444800,1.8686924E+002
0.5444900,1.8687844E+002
0.5445000,1.8688765E+002
0.5445100,1.8689686E+002
0.5445200,1.8690607E+002
0.5445300,1.8691528E+002
0.5445400,1.8692449E+002
0.5445500,1.8693370E+002
0.5445600,1.8694291E+002
0.5445700,1.8695212E+002
0.5445800,1.8696133E+002
0.5445900,1.8697054E+002
0.5446000,1.8697975E+002
0.5446100,1.8698896E+002
0.5446200,1.8699817E+002
0.5446300,1.8700738E+002
0.5446400,1.8701660E+002
0.5446500,1.8702581E+002
0.5446600,1.8703502E+002
0.5446700,1.8704424E+002
0.5446800,1.8705345E+002
0.5446900,1.8706266E+002
0.5447000,1.8707188E+002
0.5447100,1.8708109E+002
0.5447200,1.8709031E+002
0.5447300,1.8709952E+002
0.5447400,1.8710874E+002
0.5447500,1.8711795E+002
0.5447600,1.8712717E+002
0.5447700,1.8713639E+002
0.5447800,1.8714560E+002
0.5447900,1.8715482E+002
0.5448000,1.8716404E+002
0.5448100,1.8717326E+002
0.5448200,1.8718247E+002
0.5448300,1.8719169E+002
0.5448400,1.8720091E+002
0.5448500,1.8721013E+002
0.5448600,1.8721935E+002
0.5448700,1.8722857E+002
0.5448800,1.8723779E+002
0.5448900,1.8724701E+002
0.5449000,1.8725623E+002
0.5449100,1.8726545E+002
0.5449200,1.8727467E+002
0.5449300,1.8728389E+002
0.5449400,1.8729312E+002
0.5449500,1.8730234E+002
0.5449600,1.8731156E+002
0.5449700,1.8732078E+002
0.5449800,1.8733001E+002
0.5449900,1.8733923E+002
0.5450000,1.8734845E+002
0.5450100,1.8735768E+002
0.5450200,1.8736690E+002
0.5450300,1.8737613E+002
0.5450400,1.8738535E+002
0.5450500,1.8739458E+002
0.5450600,1.8740380E+002
0.5450700,1.8741303E+002
0.5450800,1.8742225E+002
0.5450900,1.8743148E+002
0.5451000,1.8744071E+002
0.5451100,1.8744994E+002
0.5451200,1.8745916E+002
0.5451300,1.8746839E+002
0.5451400,1.8747762E+002
0.5451500,1.8748685E+002
0.5451600,1.8749608E+002
0.5451700,1.8750531E+002
0.5451800,1.8751453E+002
0.5451900,1.8752376E+002
0.5452000,1.8753299E+002
0.5452100,1.8754222E+002
0.5452200,1.8755146E+002
0.5452300,1.8756069E+002
0.5452400,1.8756992E+002
0.5452500,1.8757915E+002
0.5452600,1.8758838E+002
0.5452700,1.8759761E+002
0.5452800,1.8760685E+002
0.5452900,1.8761608E+002
0.5453000,1.8762531E+002
0.5453100,1.8763455E+002
0.5453200,1.8764378E+002
0.5453300,1.8765301E+002
0.5453400,1.8766225E+002
0.5453500,1.8767148E+002
0.5453600,1.8768072E+002
0.5453700,1.8768995E+002
0.5453800,1.8769919E+002
0.5453900,1.8770843E+002
0.5454000,1.8771766E+002
0.5454100,1.8772690E+002
0.5454200,1.8773614E+002
0.5454300,1.8774537E+002
0.5454400,1.8775461E+002
0.5454500,1.8776385E+002
0.5454600,1.8777309E+002
0.5454700,1.8778233E+002
0.5454800,1.8779157E+002
0.5454900,1.8780080E+002
0.5455000,1.8781004E+002
0.5455100,1.8781928E+002
0.5455200,1.8782852E+002
0.5455300,1.8783776E+002
0.5455400,1.8784701E+002
0.5455500,1.8785625E+002
0.5455600,1.8786549E+002
0.5455700,1.8787473E+002
0.5455800,1.8788397E+002
0.5455900,1.8789321E+002
0.5456000,1.8790246E+002
0.5456100,1.8791170E+002
0.5456200,1.8792094E+002
0.5456300,1.8793019E+002
0.5456400,1.8793943E+002
0.5456500,1.8794868E+002
0.5456600,1.8795792E+002
0.5456700,1.8796717E+002
0.5456800,1.8797641E+002
0.5456900,1.8798566E+002
0.5457000,1.8799490E+002
0.5457100,1.8800415E+002
0.5457200,1.8801340E+002
0.5457300,1.8802264E+002
0.5457400,1.8803189E+002
0.5457500,1.8804114E+002
0.5457600,1.8805038E+002
0.5457700,1.8805963E+002
0.5457800,1.8806888E+002
0.5457900,1.8807813E+002
0.5458000,1.8808738E+002
0.5458100,1.8809663E+002
0.5458200,1.8810588E+002
0.5458300,1.8811513E+002
0.5458400,1.8812438E+002
0.5458500,1.8813363E+002
0.5458600,1.8814288E+002
0.5458700,1.8815213E+002
0.5458800,1.8816138E+002
0.5458900,1.8817063E+002
0.5459000,1.8817989E+002
0.5459100,1.8818914E+002
0.5459200,1.8819839E+002
0.5459300,1.8820765E+002
0.5459400,1.8821690E+002
0.5459500,1.8822615E+002
0.5459600,1.8823541E+002
0.5459700,1.8824466E+002
0.5459800,1.8825392E+002
0.5459900,1.8826317E+002
0.5460000,1.8827243E+002
0.5460100,1.8828168E+002
0.5460200,1.8829094E+002
0.5460300,1.8830019E+002
0.5460400,1.8830945E+002
0.5460500,1.8831871E+002
0.5460600,1.8832797E+002
0.5460700,1.8833722E+002
0.5460800,1.8834648E+002
0.5460900,1.8835574E+002
0.5461000,1.8836500E+002
0.5461100,1.8837426E+002
0.5461200,1.8838352E+002
0.5461300,1.8839278E+002
0.5461400,1.8840204E+002
0.5461500,1.8841130E+002
0.5461600,1.8842056E+002
0.5461700,1.8842982E+002
0.5461800,1.8843908E+002
0.5461900,1.8844834E+002
0.5462000,1.8845760E+002
0.5462100,1.8846686E+002
0.5462200,1.8847613E+002
0.5462300,1.8848539E+002
0.5462400,1.8849465E+002
0.5462500,1.8850391E+002
0.5462600,1.8851318E+002
0.5462700,1.8852244E+002
0.5462800,1.8853171E+002
0.5462900,1.8854097E+002
0.5463000,1.8855024E+002
0.5463100,1.8855950E+002
0.5463200,1.8856877E+002
0.5463300,1.8857803E+002
0.5463400,1.8858730E+002
0.5463500,1.8859657E+002
0.5463600,1.8860583E+002
0.5463700,1.8861510E+002
0.5463800,1.8862437E+002
0.5463900,1.8863363E+002
0.5464000,1.8864290E+002
0.5464100,1.8865217E+002
0.5464200,1.8866144E+002
0.5464300,1.8867071E+002
0.5464400,1.8867998E+002
0.5464500,1.8868925E+002
0.5464600,1.8869852E+002
0.5464700,1.8870779E+002
0.5464800,1.8871706E+002
0.5464900,1.8872633E+002
0.5465000,1.8873560E+002
0.5465100,1.8874487E+002
0.5465200,1.8875414E+002
0.5465300,1.8876342E+002
0.5465400,1.8877269E+002
0.5465500,1.8878196E+002
0.5465600,1.8879123E+002
0.5465700,1.8880051E+002
0.5465800,1.8880978E+002
0.5465900,1.8881906E+002
0.5466000,1.8882833E+002
0.5466100,1.8883760E+002
0.5466200,1.8884688E+002
0.5466300,1.8885615E+002
0.5466400,1.8886543E+002
0.5466500,1.8887471E+002
0.5466600,1.8888398E+002
0.5466700,1.8889326E+002
0.5466800,1.8890254E+002
0.5466900,1.8891181E+002
0.5467000,1.8892109E+002
0.5467100,1.8893037E+002
0.5467200,1.8893965E+002
0.5467300,1.8894893E+002
0.5467400,1.8895820E+002
0.5467500,1.8896748E+002
0.5467600,1.8897676E+002
0.5467700,1.8898604E+002
0.5467800,1.8899532E+002
0.5467900,1.8900460E+002
0.5468000,1.8901388E+002
0.5468100,1.8902316E+002
0.5468200,1.8903245E+002
0.5468300,1.8904173E+002
0.5468400,1.8905101E+002
0.5468500,1.8906029E+002
0.5468600,1.8906957E+002
