a,b
0.4011400,5.5553934E+003
0.4011500,4.9017103E+003
0.4011600,5.3856994E+003
0.4011700,4.8997846E+003
0.4011800,4.8988220E+003
0.4011900,4.8978596E+003
0.4012000,4.8968973E+003
0.4012100,4.8959352E+003
0.4012200,4.8949733E+003
0.4012300,4.8940115E+003
0.4012400,4.8930499E+003
0.4012500,4.8920885E+003
0.4012600,5.4135352E+003
0.4012700,4.8901661E+003
0.4012800,4.8892051E+003
0.4012900,5.3215254E+003
0.4013000,4.8872838E+003
0.4013100,4.8863233E+003
0.4013200,4.8853630E+003
0.4013300,4.8844029E+003
0.4013400,4.8834430E+003
0.4013500,4.8824832E+003
0.4013600,4.8815235E+003
0.4013700,4.8805641E+003
0.4013800,4.8796048E+003
0.4013900,4.8786457E+003
0.4014000,5.7494427E+003
0.4014100,4.8767279E+003
0.4014200,4.8757693E+003
0.4014300,5.6313668E+003
0.4014400,4.8738525E+003
0.4014500,4.8728944E+003
0.4014600,4.8719364E+003
0.4014700,4.8709786E+003
0.4014800,4.8700210E+003
0.4014900,4.8690635E+003
0.4015000,4.8681062E+003
0.4015100,4.8671491E+003
0.4015200,4.8661921E+003
0.4015300,4.8652353E+003
0.4015400,4.8642786E+003
0.4015500,5.4131221E+003
0.4015600,4.8623658E+003
0.4015700,4.8614097E+003
0.4015800,4.8604537E+003
0.4015900,4.8594979E+003
0.4016000,5.4760782E+003
0.4016100,4.8575867E+003
0.4016200,4.8566314E+003
0.4016300,4.8556762E+003
0.4016400,4.8547212E+003
0.4016500,5.3696914E+003
0.4016600,4.8528117E+003
0.4016700,4.8518572E+003
0.4016800,4.8509029E+003
0.4016900,4.8499487E+003
0.4017000,4.8489947E+003
0.4017100,4.8480409E+003
0.4017200,4.8470872E+003
0.4017300,5.3698117E+003
0.4017400,4.8451803E+003
0.4017500,4.8442272E+003
0.4017600,4.8432741E+003
0.4017700,4.8423213E+003
0.4017800,5.1869916E+003
0.4017900,4.8404161E+003
0.4018000,4.8394637E+003
0.4018100,4.8385115E+003
0.4018200,4.8375595E+003
0.4018300,4.8366077E+003
0.4018400,4.8356560E+003
0.4018500,4.8347044E+003
0.4018600,4.8337531E+003
0.4018700,4.8328019E+003
0.4018800,4.8318509E+003
0.4018900,4.8309000E+003
0.4019000,4.8299493E+003
0.4019100,4.8289987E+003
0.4019200,5.3279854E+003
0.4019300,4.8270982E+003
0.4019400,4.8261481E+003
0.4019500,4.8251982E+003
0.4019600,4.8242485E+003
0.4019700,4.8232990E+003
0.4019800,5.4597216E+003
0.4019900,4.8214004E+003
0.4020000,4.8204513E+003
0.4020100,4.8195025E+003
0.4020200,5.0251787E+003
0.4020300,4.8176052E+003
0.4020400,4.8166568E+003
0.4020500,5.2424466E+003
0.4020600,4.8147605E+003
0.4020700,4.8138126E+003
0.4020800,4.8128649E+003
0.4020900,4.8119173E+003
0.4021000,4.8109699E+003
0.4021100,4.8100227E+003
0.4021200,4.8090756E+003
0.4021300,5.4491807E+003
0.4021400,4.8071820E+003
0.4021500,4.8062354E+003
0.4021600,4.8052890E+003
0.4021700,4.8043427E+003
0.4021800,4.8033967E+003
0.4021900,5.1720188E+003
0.4022000,4.8015050E+003
0.4022100,4.8005594E+003
0.4022200,4.7996140E+003
0.4022300,4.7986688E+003
0.4022400,4.7977237E+003
0.4022500,4.7967787E+003
0.4022600,4.7958340E+003
0.4022700,4.7948894E+003
0.4022800,4.7939450E+003
0.4022900,4.7930007E+003
0.4023000,4.7920566E+003
0.4023100,4.7911127E+003
0.4023200,4.7901689E+003
0.4023300,4.7892253E+003
0.4023400,4.7882819E+003
0.4023500,5.3073326E+003
0.4023600,4.7863955E+003
0.4023700,4.7854526E+003
0.4023800,4.7845098E+003
0.4023900,4.7835672E+003
0.4024000,4.7826247E+003
0.4024100,4.7816825E+003
0.4024200,4.7807403E+003
0.4024300,5.1958704E+003
0.4024400,4.7788566E+003
0.4024500,5.1446790E+003
0.4024600,4.7769735E+003
0.4024700,4.7760323E+003
0.4024800,5.0738481E+003
0.4024900,4.7741502E+003
0.4025000,4.7732094E+003
0.4025100,4.7722687E+003
0.4025200,4.7713283E+003
0.4025300,4.7703880E+003
0.4025400,4.7694479E+003
0.4025500,4.7685079E+003
0.4025600,4.7675681E+003
0.4025700,4.7666285E+003
0.4025800,4.7656890E+003
0.4025900,5.2096697E+003
0.4026000,4.7638105E+003
0.4026100,4.7628716E+003
0.4026200,4.7619327E+003
0.4026300,4.7609941E+003
0.4026400,4.7600556E+003
0.4026500,4.7591173E+003
0.4026600,4.7581792E+003
0.4026700,4.7572412E+003
0.4026800,5.1109044E+003
0.4026900,4.7553657E+003
0.4027000,4.7544282E+003
0.4027100,4.7534909E+003
0.4027200,4.7525537E+003
0.4027300,4.7516167E+003
0.4027400,4.7506799E+003
0.4027500,4.7497432E+003
0.4027600,4.7488067E+003
0.4027700,4.7478704E+003
0.4027800,4.7469342E+003
0.4027900,4.7459982E+003
0.4028000,4.7450624E+003
0.4028100,4.7441267E+003
0.4028200,4.7431912E+003
0.4028300,4.7422559E+003
0.4028400,4.7413207E+003
0.4028500,5.4653787E+003
0.4028600,4.7394508E+003
0.4028700,4.7385161E+003
0.4028800,5.0853716E+003
0.4028900,4.7366473E+003
0.4029000,4.8230481E+003
0.4029100,4.7347791E+003
0.4029200,4.7338452E+003
0.4029300,4.7329115E+003
0.4029400,4.7319780E+003
0.4029500,4.7310446E+003
0.4029600,4.7301114E+003
0.4029700,5.1851324E+003
0.4029800,4.7282455E+003
0.4029900,4.7273128E+003
0.4030000,4.7263803E+003
0.4030100,4.7254479E+003
0.4030200,4.7245157E+003
0.4030300,4.7235837E+003
0.4030400,4.7226518E+003
0.4030500,4.7217201E+003
0.4030600,4.7207886E+003
0.4030700,4.7198572E+003
0.4030800,4.7189260E+003
0.4030900,4.7179949E+003
0.4031000,4.7170640E+003
0.4031100,4.7161333E+003
0.4031200,4.7152028E+003
0.4031300,5.0302934E+003
0.4031400,4.7133422E+003
0.4031500,4.7124121E+003
0.4031600,4.7114822E+003
0.4031700,4.7105525E+003
0.4031800,4.7096229E+003
0.4031900,4.7086935E+003
0.4032000,4.7077643E+003
0.4032100,4.7068352E+003
0.4032200,4.7059063E+003
0.4032300,4.7049776E+003
0.4032400,4.7040490E+003
0.4032500,4.7031206E+003
0.4032600,5.0373674E+003
0.4032700,4.7012643E+003
0.4032800,4.7003364E+003
0.4032900,4.6994086E+003
0.4033000,4.6984811E+003
0.4033100,4.6975536E+003
0.4033200,4.6966264E+003
0.4033300,4.6956993E+003
0.4033400,4.6947724E+003
0.4033500,4.6938456E+003
0.4033600,4.6929190E+003
0.4033700,4.6919926E+003
0.4033800,4.6910664E+003
0.4033900,4.6901403E+003
0.4034000,4.6892143E+003
0.4034100,4.6882886E+003
0.4034200,4.6873630E+003
0.4034300,4.6864375E+003
0.4034400,4.6855123E+003
0.4034500,4.6845872E+003
0.4034600,4.6836622E+003
0.4034700,4.6827375E+003
0.4034800,4.6818128E+003
0.4034900,4.6808884E+003
0.4035000,4.6799641E+003
0.4035100,4.6790400E+003
0.4035200,4.6781161E+003
0.4035300,4.6771923E+003
0.4035400,4.6762687E+003
0.4035500,4.6753452E+003
0.4035600,4.6744219E+003
0.4035700,4.6734988E+003
0.4035800,4.6725759E+003
0.4035900,4.6716531E+003
0.4036000,4.6707304E+003
0.4036100,4.6698080E+003
0.4036200,4.6688857E+003
0.4036300,4.6679636E+003
0.4036400,4.6670416E+003
0.4036500,4.6661198E+003
0.4036600,4.6651982E+003
0.4036700,4.6642767E+003
0.4036800,4.6633554E+003
0.4036900,4.6624342E+003
0.4037000,4.6615133E+003
0.4037100,4.6605925E+003
0.4037200,4.6596718E+003
0.4037300,4.6587513E+003
0.4037400,4.6578310E+003
0.4037500,4.6569109E+003
0.4037600,4.6559909E+003
0.4037700,4.6550711E+003
0.4037800,4.6541514E+003
0.4037900,4.6532319E+003
0.4038000,4.6523126E+003
0.4038100,4.6513935E+003
0.4038200,4.6504745E+003
0.4038300,4.6495556E+003
0.4038400,4.6486370E+003
0.4038500,4.6477185E+003
0.4038600,4.6468001E+003
0.4038700,4.6458820E+003
0.4038800,4.6449640E+003
0.4038900,4.6440461E+003
0.4039000,4.6431285E+003
0.4039100,4.6422110E+003
0.4039200,4.6412936E+003
0.4039300,4.6403764E+003
0.4039400,4.6394594E+003
0.4039500,4.6385426E+003
0.4039600,4.6376259E+003
0.4039700,4.6367094E+003
0.4039800,4.6357930E+003
0.4039900,4.6348769E+003
0.4040000,4.6339608E+003
0.4040100,4.6330450E+003
0.4040200,4.6321293E+003
0.4040300,4.6312138E+003
0.4040400,4.6302984E+003
0.4040500,4.6293832E+003
0.4040600,4.6284682E+003
0.4040700,4.6275533E+003
0.4040800,4.6266386E+003
0.4040900,4.6257241E+003
0.4041000,4.6248097E+003
0.4041100,4.6238955E+003
0.4041200,4.6229815E+003
0.4041300,4.6220676E+003
0.4041400,4.6211539E+003
0.4041500,4.6202404E+003
0.4041600,4.6193270E+003
0.4041700,4.6184138E+003
0.4041800,4.6175007E+003
0.4041900,4.6165879E+003
0.4042000,4.6156751E+003
0.4042100,4.6147626E+003
0.4042200,4.6138502E+003
0.4042300,4.6129380E+003
0.4042400,4.6120259E+003
0.4042500,4.6111140E+003
0.4042600,4.6102023E+003
0.4042700,4.6092907E+003
0.4042800,4.6083794E+003
0.4042900,4.6074681E+003
0.4043000,4.6065571E+003
0.4043100,4.9792862E+003
0.4043200,4.6047354E+003
0.4043300,5.3709979E+003
0.4043400,4.6029145E+003
0.4043500,4.6020042E+003
0.4043600,4.6010941E+003
0.4043700,4.6001842E+003
0.4043800,4.5992745E+003
0.4043900,4.5983649E+003
0.4044000,4.9103315E+003
0.4044100,4.5965462E+003
0.4044200,4.5956372E+003
0.4044300,4.9829013E+003
0.4044400,4.5938195E+003
0.4044500,4.5929109E+003
0.4044600,4.5920025E+003
0.4044700,5.2695092E+003
0.4044800,4.5901861E+003
0.4044900,4.5892782E+003
0.4045000,4.5883704E+003
0.4045100,4.5874629E+003
0.4045200,4.5865554E+003
0.4045300,5.1387872E+003
0.4045400,4.5847411E+003
0.4045500,4.5838341E+003
0.4045600,4.5829273E+003
0.4045700,4.5820207E+003
0.4045800,4.5811143E+003
0.4045900,4.5802080E+003
0.4046000,4.5793019E+003
0.4046100,4.5783960E+003
0.4046200,4.5774902E+003
0.4046300,4.5765846E+003
0.4046400,4.5756791E+003
0.4046500,4.5747738E+003
0.4046600,4.5738687E+003
0.4046700,4.5729638E+003
0.4046800,4.5720590E+003
0.4046900,4.5711544E+003
0.4047000,4.5702499E+003
0.4047100,4.5693456E+003
0.4047200,4.5684415E+003
0.4047300,5.2827185E+003
0.4047400,4.5666337E+003
0.4047500,4.5657301E+003
0.4047600,5.1276866E+003
0.4047700,4.5639233E+003
0.4047800,4.5630202E+003
0.4047900,5.6838082E+003
0.4048000,4.5612144E+003
0.4048100,4.5603118E+003
0.4048200,4.5594093E+003
0.4048300,4.5585070E+003
0.4048400,4.5576048E+003
0.4048500,4.5567028E+003
0.4048600,4.5558010E+003
0.4048700,4.5548994E+003
0.4048800,4.5539979E+003
0.4048900,4.5530966E+003
0.4049000,4.5521954E+003
0.4049100,4.5512944E+003
0.4049200,4.5503936E+003
0.4049300,4.5494929E+003
0.4049400,4.5485924E+003
0.4049500,4.5476921E+003
0.4049600,4.5467920E+003
0.4049700,4.5458920E+003
0.4049800,4.5449921E+003
0.4049900,4.5440925E+003
0.4050000,4.5431929E+003
0.4050100,4.5422936E+003
0.4050200,4.5413944E+003
0.4050300,5.3073664E+003
0.4050400,4.5395966E+003
0.4050500,6.5121020E+003
0.4050600,4.5377994E+003
0.4050700,4.5369010E+003
0.4050800,5.1651489E+003
0.4050900,4.5351048E+003
0.4051000,4.5342070E+003
0.4051100,4.5333093E+003
0.4051200,5.1420398E+003
0.4051300,4.5315144E+003
0.4051400,4.5306172E+003
0.4051500,4.5297202E+003
0.4051600,4.5288234E+003
0.4051700,4.5279267E+003
0.4051800,4.5270301E+003
0.4051900,4.5261338E+003
0.4052000,4.5252376E+003
0.4052100,4.5243415E+003
0.4052200,4.5234457E+003
0.4052300,4.5225499E+003
0.4052400,4.5216544E+003
0.4052500,4.5207590E+003
0.4052600,4.5198638E+003
0.4052700,4.5189688E+003
0.4052800,4.5180739E+003
0.4052900,4.5171792E+003
0.4053000,4.5162846E+003
0.4053100,4.5153903E+003
0.4053200,4.5144960E+003
0.4053300,4.5136020E+003
0.4053400,4.5127081E+003
0.4053500,4.5118144E+003
0.4053600,4.5109208E+003
0.4053700,4.5100274E+003
0.4053800,4.5091342E+003
0.4053900,4.5082411E+003
0.4054000,4.5073482E+003
0.4054100,4.5064555E+003
0.4054200,4.5055629E+003
0.4054300,5.0244055E+003
0.4054400,4.5037783E+003
0.4054500,5.0214962E+003
0.4054600,4.5019943E+003
0.4054700,4.8468496E+003
0.4054800,4.5002110E+003
0.4054900,4.4993196E+003
0.4055000,5.0994894E+003
0.4055100,4.4975373E+003
0.4055200,4.4966463E+003
0.4055300,4.4957556E+003
0.4055400,4.4948650E+003
0.4055500,4.4939746E+003
0.4055600,4.4930843E+003
0.4055700,4.4921942E+003
0.4055800,4.4913043E+003
0.4055900,4.4904146E+003
0.4056000,4.4895250E+003
0.4056100,4.4886355E+003
0.4056200,4.4877463E+003
0.4056300,4.4868572E+003
0.4056400,4.4859682E+003
0.4056500,4.4850795E+003
0.4056600,4.4841909E+003
0.4056700,4.4833024E+003
0.4056800,4.4824142E+003
0.4056900,4.4815261E+003
0.4057000,4.4806381E+003
0.4057100,4.4797503E+003
0.4057200,4.4788627E+003
0.4057300,4.4779753E+003
0.4057400,4.4770880E+003
0.4057500,4.4762009E+003
0.4057600,4.4753139E+003
0.4057700,4.9264111E+003
0.4057800,4.4735405E+003
0.4057900,4.4726541E+003
0.4058000,4.4717678E+003
0.4058100,4.4708816E+003
0.4058200,4.4699957E+003
0.4058300,4.4691099E+003
0.4058400,4.4682243E+003
0.4058500,4.4673388E+003
0.4058600,4.4664535E+003
0.4058700,4.4655684E+003
0.4058800,6.3767444E+003
0.4058900,4.8039126E+003
0.4059000,4.4629139E+003
0.4059100,4.4620295E+003
0.4059200,4.4611452E+003
0.4059300,4.4602610E+003
0.4059400,4.4593770E+003
0.4059500,5.1962562E+003
0.4059600,4.4576096E+003
0.4059700,4.4567261E+003
0.4059800,4.4558428E+003
0.4059900,4.4549596E+003
0.4060000,4.4540766E+003
0.4060100,4.4531938E+003
0.4060200,4.4523111E+003
0.4060300,4.4514287E+003
0.4060400,4.4505463E+003
0.4060500,4.4496642E+003
0.4060600,4.4487822E+003
0.4060700,4.4479003E+003
0.4060800,4.6962847E+003
0.4060900,4.4461372E+003
0.4061000,4.4452558E+003
0.4061100,4.4443747E+003
0.4061200,4.4434937E+003
0.4061300,4.4426128E+003
0.4061400,5.0192802E+003
0.4061500,4.4408516E+003
0.4061600,4.4399713E+003
0.4061700,4.4390911E+003
0.4061800,4.7551011E+003
0.4061900,5.0749793E+003
0.4062000,4.4364515E+003
0.4062100,4.4355720E+003
0.4062200,4.4346927E+003
0.4062300,4.4338135E+003
0.4062400,4.4329345E+003
0.4062500,4.4320556E+003
0.4062600,5.2045159E+003
0.4062700,4.4302984E+003
0.4062800,4.8966100E+003
0.4062900,4.4285418E+003
0.4063000,4.4276638E+003
0.4063100,4.4267859E+003
0.4063200,4.8007822E+003
0.4063300,4.4250307E+003
0.4063400,4.8592793E+003
0.4063500,4.4232761E+003
0.4063600,4.4223991E+003
0.4063700,4.4215222E+003
0.4063800,4.4206455E+003
0.4063900,4.4197689E+003
0.4064000,4.4188925E+003
0.4064100,4.4180163E+003
0.4064200,4.4171403E+003
0.4064300,4.4162644E+003
0.4064400,4.4153887E+003
0.4064500,4.4145131E+003
0.4064600,4.4136377E+003
0.4064700,4.9448645E+003
0.4064800,4.4118874E+003
0.4064900,5.3412456E+003
0.4065000,4.4101378E+003
0.4065100,4.4092632E+003
0.4065200,4.4083888E+003
0.4065300,4.4075146E+003
0.4065400,4.4066405E+003
0.4065500,4.4057666E+003
0.4065600,5.1048359E+003
0.4065700,4.4040193E+003
0.4065800,4.8237889E+003
0.4065900,4.4022727E+003
0.4066000,5.0919126E+003
0.4066100,4.4005267E+003
0.4066200,4.3996539E+003
0.4066300,4.3987813E+003
0.4066400,4.3979089E+003
0.4066500,4.3970367E+003
0.4066600,4.3961646E+003
0.4066700,4.3952927E+003
0.4066800,4.5393029E+003
0.4066900,4.3935493E+003
0.4067000,4.3926779E+003
0.4067100,4.3918066E+003
0.4067200,4.3909355E+003
0.4067300,4.3900646E+003
0.4067400,4.3891938E+003
0.4067500,4.3883232E+003
0.4067600,4.3874528E+003
0.4067700,4.3865825E+003
0.4067800,4.8534924E+003
0.4067900,4.3848425E+003
0.4068000,4.3839727E+003
0.4068100,5.0406731E+003
0.4068200,4.3822336E+003
0.4068300,4.3813644E+003
0.4068400,5.1825873E+003
0.4068500,4.3796263E+003
0.4068600,4.3787575E+003
0.4068700,4.3778889E+003
0.4068800,4.3770204E+003
0.4068900,4.3761522E+003
0.4069000,4.3752840E+003
0.4069100,4.3744161E+003
0.4069200,4.3735483E+003
0.4069300,4.7451457E+003
0.4069400,4.3718132E+003
0.4069500,4.3709459E+003
0.4069600,4.3700788E+003
0.4069700,4.3692118E+003
0.4069800,4.3683450E+003
0.4069900,4.3674783E+003
0.4070000,4.3666119E+003
0.4070100,4.3657456E+003
0.4070200,4.3648794E+003
0.4070300,4.3640134E+003
0.4070400,4.3631476E+003
0.4070500,4.3622820E+003
0.4070600,4.3614165E+003
0.4070700,4.3605512E+003
0.4070800,4.3596860E+003
0.4070900,4.3588211E+003
0.4071000,4.3579562E+003
0.4071100,4.3570916E+003
0.4071200,4.3562271E+003
0.4071300,4.3553628E+003
0.4071400,4.3544986E+003
0.4071500,4.3536346E+003
0.4071600,4.3527708E+003
0.4071700,4.3519071E+003
0.4071800,4.3510436E+003
0.4071900,4.3501803E+003
0.4072000,4.3493171E+003
0.4072100,4.3484541E+003
0.4072200,4.3475913E+003
0.4072300,4.3467286E+003
0.4072400,4.3458661E+003
0.4072500,4.3450037E+003
0.4072600,4.3441416E+003
0.4072700,4.3432796E+003
0.4072800,4.3424177E+003
0.4072900,4.3415560E+003
0.4073000,4.3406945E+003
0.4073100,4.3398332E+003
0.4073200,4.3389720E+003
0.4073300,4.3381109E+003
0.4073400,4.3372501E+003
0.4073500,4.3363894E+003
0.4073600,4.3355289E+003
0.4073700,4.3346685E+003
0.4073800,4.3338083E+003
0.4073900,4.3329483E+003
0.4074000,4.3320884E+003
0.4074100,4.3312287E+003
0.4074200,4.3303692E+003
0.4074300,4.3295098E+003
0.4074400,4.3286506E+003
0.4074500,4.3277916E+003
0.4074600,4.3269327E+003
0.4074700,4.3260740E+003
0.4074800,4.3252154E+003
0.4074900,4.3243571E+003
0.4075000,4.3234988E+003
0.4075100,4.3226408E+003
0.4075200,4.3217829E+003
0.4075300,4.3209252E+003
0.4075400,4.3200676E+003
0.4075500,4.3192102E+003
0.4075600,4.3183530E+003
0.4075700,4.3174960E+003
0.4075800,4.3166391E+003
0.4075900,4.3157823E+003
0.4076000,4.5018858E+003
0.4076100,4.3140694E+003
0.4076200,5.0272372E+003
0.4076300,4.3123571E+003
0.4076400,4.3115012E+003
0.4076500,4.3106454E+003
0.4076600,4.3097899E+003
0.4076700,4.3089345E+003
0.4076800,4.3080792E+003
0.4076900,4.3072241E+003
0.4077000,4.3063692E+003
0.4077100,4.3055145E+003
0.4077200,4.3046599E+003
0.4077300,4.3038055E+003
0.4077400,4.3029512E+003
0.4077500,4.3020972E+003
0.4077600,4.3012432E+003
0.4077700,4.3003895E+003
0.4077800,4.2995359E+003
0.4077900,4.2986825E+003
0.4078000,4.2978292E+003
0.4078100,4.2969761E+003
0.4078200,4.2961232E+003
0.4078300,4.2952704E+003
0.4078400,4.6280308E+003
0.4078500,4.2935654E+003
0.4078600,4.2927131E+003
0.4078700,4.2918610E+003
0.4078800,4.2910091E+003
0.4078900,4.2901573E+003
0.4079000,4.2893057E+003
0.4079100,4.2884542E+003
0.4079200,4.2876030E+003
0.4079300,4.2867519E+003
0.4079400,4.2859009E+003
0.4079500,4.2850501E+003
0.4079600,5.7982265E+003
0.4079700,4.2833491E+003
0.4079800,4.5479068E+003
0.4079900,4.2816486E+003
0.4080000,4.2807987E+003
0.4080100,4.2799489E+003
0.4080200,4.2790993E+003
0.4080300,4.7849728E+003
0.4080400,4.2774005E+003
0.4080500,4.5868824E+003
0.4080600,4.2757024E+003
0.4080700,4.2748536E+003
0.4080800,4.2740050E+003
0.4080900,4.2731565E+003
0.4081000,6.2792743E+003
0.4081100,4.2714601E+003
0.4081200,4.2706121E+003
0.4081300,4.2697643E+003
0.4081400,4.2689166E+003
0.4081500,4.9673292E+003
0.4081600,4.2672218E+003
0.4081700,4.2663747E+003
0.4081800,4.2655277E+003
0.4081900,4.2646809E+003
0.4082000,4.2638342E+003
0.4082100,4.2629878E+003
0.4082200,4.2621414E+003
0.4082300,4.2612953E+003
0.4082400,4.2604493E+003
0.4082500,4.6616235E+003
0.4082600,4.2587578E+003
0.4082700,4.2579123E+003
0.4082800,4.2570670E+003
0.4082900,4.2562218E+003
0.4083000,4.2553768E+003
0.4083100,4.9548060E+003
0.4083200,4.2536873E+003
0.4083300,4.2528428E+003
0.4083400,4.2519984E+003
0.4083500,4.2511543E+003
0.4083600,4.2503103E+003
0.4083700,4.2494664E+003
0.4083800,4.2486227E+003
0.4083900,4.2477792E+003
0.4084000,4.5208229E+003
0.4084100,4.2460927E+003
0.4084200,4.2452497E+003
0.4084300,4.6590148E+003
0.4084400,4.2435641E+003
0.4084500,4.2427216E+003
0.4084600,4.2418792E+003
0.4084700,4.2410370E+003
0.4084800,4.2401950E+003
0.4084900,4.6396082E+003
0.4085000,4.2385114E+003
0.4085100,4.2376699E+003
0.4085200,4.2368285E+003
0.4085300,4.2359873E+003
0.4085400,4.2351463E+003
0.4085500,4.2343054E+003
0.4085600,4.7506447E+003
0.4085700,4.2326242E+003
0.4085800,4.2317838E+003
0.4085900,4.5494966E+003
0.4086000,4.2301035E+003
0.4086100,4.2292637E+003
0.4086200,4.2284239E+003
0.4086300,4.8379244E+003
0.4086400,4.2267450E+003
0.4086500,4.2259058E+003
0.4086600,4.8583387E+003
0.4086700,4.2242278E+003
0.4086800,4.2233891E+003
0.4086900,4.2225505E+003
0.4087000,4.7243172E+003
0.4087100,4.2208739E+003
0.4087200,4.2200359E+003
0.4087300,4.2191980E+003
0.4087400,4.2183602E+003
0.4087500,4.2175227E+003
0.4087600,4.2166852E+003
0.4087700,4.2158480E+003
0.4087800,4.2150109E+003
0.4087900,4.2141740E+003
0.4088000,4.2133373E+003
0.4088100,4.2125007E+003
0.4088200,4.2116643E+003
0.4088300,4.2108280E+003
0.4088400,4.2099920E+003
0.4088500,4.4889460E+003
0.4088600,4.2083203E+003
0.4088700,4.2074847E+003
0.4088800,4.2066493E+003
0.4088900,4.2058140E+003
0.4089000,4.2049789E+003
0.4089100,4.2041440E+003
0.4089200,4.6183812E+003
0.4089300,4.2024746E+003
0.4089400,4.2016402E+003
0.4089500,4.2008059E+003
0.4089600,4.3214448E+003
0.4089700,4.1991379E+003
0.4089800,4.1983041E+003
0.4089900,4.1974705E+003
0.4090000,4.1966371E+003
0.4090100,4.1958038E+003
0.4090200,4.1949707E+003
0.4090300,4.1941378E+003
0.4090400,4.1933050E+003
0.4090500,4.1924724E+003
0.4090600,4.1916399E+003
0.4090700,4.1908076E+003
0.4090800,4.1899755E+003
0.4090900,4.1891435E+003
0.4091000,4.4830688E+003
0.4091100,4.4578541E+003
0.4091200,4.1866487E+003
0.4091300,4.1858174E+003
0.4091400,4.1849863E+003
0.4091500,4.1841553E+003
0.4091600,4.1833245E+003
0.4091700,4.8020599E+003
0.4091800,4.1816634E+003
0.4091900,4.1808331E+003
0.4092000,4.1800029E+003
0.4092100,4.1791730E+003
0.4092200,4.5684532E+003
0.4092300,4.1775135E+003
0.4092400,4.1766841E+003
0.4092500,4.1758547E+003
0.4092600,4.1750256E+003
0.4092700,4.1741966E+003
0.4092800,4.1733678E+003
0.4092900,4.6252502E+003
0.4093000,4.1717107E+003
0.4093100,4.1708823E+003
0.4093200,4.1700542E+003
0.4093300,4.5383122E+003
0.4093400,4.1683984E+003
0.4093500,4.1675707E+003
0.4093600,4.7532282E+003
0.4093700,4.1659159E+003
0.4093800,4.1650887E+003
0.4093900,4.1642617E+003
0.4094000,4.1634349E+003
0.4094100,4.1626082E+003
0.4094200,4.1617817E+003
0.4094300,4.6860974E+003
0.4094400,4.1601292E+003
0.4094500,4.1593032E+003
0.4094600,4.1584773E+003
0.4094700,4.1576517E+003
0.4094800,4.1568261E+003
0.4094900,4.1560008E+003
0.4095000,4.1551756E+003
0.4095100,4.1543506E+003
0.4095200,4.1535257E+003
0.4095300,4.1527011E+003
0.4095400,4.1518765E+003
0.4095500,4.1510522E+003
0.4095600,4.1502280E+003
0.4095700,4.1494040E+003
0.4095800,4.1485801E+003
0.4095900,4.1477564E+003
0.4096000,4.1469329E+003
0.4096100,4.1461095E+003
0.4096200,4.4876263E+003
0.4096300,4.1444633E+003
0.4096400,4.1436404E+003
0.4096500,4.6427177E+003
0.4096600,4.1419952E+003
0.4096700,4.1411728E+003
0.4096800,4.1403506E+003
0.4096900,4.6185005E+003
0.4097000,4.1387066E+003
0.4097100,4.1378849E+003
0.4097200,4.5814534E+003
0.4097300,4.1362420E+003
0.4097400,4.1354208E+003
0.4097500,4.5751917E+003
0.4097600,4.1337788E+003
0.4097700,4.1329581E+003
0.4097800,4.8138356E+003
0.4097900,4.1313172E+003
0.4098000,4.1304969E+003
0.4098100,4.1296769E+003
0.4098200,4.1288570E+003
0.4098300,4.1280372E+003
0.4098400,4.1272177E+003
0.4098500,4.1263983E+003
0.4098600,4.1255790E+003
0.4098700,4.1247600E+003
0.4098800,4.1239410E+003
0.4098900,4.1231223E+003
0.4099000,4.4434737E+003
0.4099100,4.1214853E+003
0.4099200,4.5096961E+003
0.4099300,4.1198490E+003
0.4099400,4.1190311E+003
0.4099500,4.5986333E+003
0.4099600,4.1173957E+003
0.4099700,4.1165783E+003
0.4099800,4.1157611E+003
0.4099900,4.1149440E+003
0.4100000,4.1141270E+003
0.4100100,4.1133103E+003
0.4100200,4.1124937E+003
0.4100300,4.4758853E+003
0.4100400,4.1108610E+003
0.4100500,4.1100449E+003
0.4100600,4.4766150E+003
0.4100700,4.1084132E+003
0.4100800,4.1075976E+003
0.4100900,4.3374732E+003
0.4101000,4.1059669E+003
0.4101100,4.1051518E+003
0.4101200,4.1043368E+003
0.4101300,4.5861031E+003
0.4101400,4.1027074E+003
0.4101500,4.1018930E+003
0.4101600,4.1010787E+003
0.4101700,4.4797226E+003
0.4101800,4.0994506E+003
0.4101900,4.0986368E+003
0.4102000,4.0978232E+003
0.4102100,4.0970098E+003
0.4102200,4.0961965E+003
0.4102300,4.0953833E+003
0.4102400,4.0945704E+003
0.4102500,4.0937576E+003
0.4102600,4.0929450E+003
0.4102700,4.0921325E+003
0.4102800,4.0913202E+003
0.4102900,4.0905081E+003
0.4103000,4.0896961E+003
0.4103100,4.0888843E+003
0.4103200,4.0880726E+003
0.4103300,4.0872612E+003
0.4103400,4.0864499E+003
0.4103500,4.0856387E+003
0.4103600,4.8858488E+003
0.4103700,4.0840169E+003
0.4103800,4.0832063E+003
0.4103900,4.5026078E+003
0.4104000,4.0815855E+003
0.4104100,4.0807753E+003
0.4104200,4.0799653E+003
0.4104300,4.0791555E+003
0.4104400,4.0783458E+003
0.4104500,4.0775364E+003
0.4104600,4.0767270E+003
