a,b
0.7786600,4.4010331E+002
0.7786700,1.9194521E+003
0.7786800,4.4011891E+002
0.7786900,4.4012671E+002
0.7787000,4.4013451E+002
0.7787100,4.4014231E+002
0.7787200,4.4015011E+002
0.7787300,4.4015791E+002
0.7787400,2.2043867E+003
0.7787500,4.4017350E+002
0.7787600,4.4018130E+002
0.7787700,4.4018910E+002
0.7787800,4.4019690E+002
0.7787900,4.4020470E+002
0.7788000,4.4021250E+002
0.7788100,4.4022029E+002
0.7788200,4.4022809E+002
0.7788300,4.4023589E+002
0.7788400,4.4024369E+002
0.7788500,4.4025149E+002
0.7788600,2.0065513E+003
0.7788700,4.4026708E+002
0.7788800,4.4027488E+002
0.7788900,4.4028268E+002
0.7789000,4.4029048E+002
0.7789100,4.4029827E+002
0.7789200,4.4030607E+002
0.7789300,4.4031387E+002
0.7789400,4.4032166E+002
0.7789500,4.4032946E+002
0.7789600,4.4033726E+002
0.7789700,2.0546571E+003
0.7789800,4.4035285E+002
0.7789900,4.4036065E+002
0.7790000,4.4036844E+002
0.7790100,4.4037624E+002
0.7790200,4.4038404E+002
0.7790300,4.4039183E+002
0.7790400,4.4039963E+002
0.7790500,4.4040742E+002
0.7790600,4.1647933E+003
0.7790700,4.4042301E+002
0.7790800,4.4043081E+002
0.7790900,4.4043860E+002
0.7791000,4.4044640E+002
0.7791100,4.4045420E+002
0.7791200,4.5898211E+003
0.7791300,4.4046978E+002
0.7791400,4.4047758E+002
0.7791500,4.4048537E+002
0.7791600,4.4049317E+002
0.7791700,4.4050096E+002
0.7791800,4.4050876E+002
0.7791900,4.4051655E+002
0.7792000,4.4052435E+002
0.7792100,2.0667302E+003
0.7792200,4.4053993E+002
0.7792300,4.4054773E+002
0.7792400,4.4055552E+002
0.7792500,4.4056332E+002
0.7792600,4.4057111E+002
0.7792700,4.4057890E+002
0.7792800,4.4058670E+002
0.7792900,4.4059449E+002
0.7793000,4.4060228E+002
0.7793100,4.4061007E+002
0.7793200,4.4061787E+002
0.7793300,4.4062566E+002
0.7793400,2.1547125E+003
0.7793500,4.4064125E+002
0.7793600,4.4064904E+002
0.7793700,4.4065683E+002
0.7793800,4.4066462E+002
0.7793900,4.4067241E+002
0.7794000,4.4068021E+002
0.7794100,1.3581135E+005
0.7794200,4.4069579E+002
0.7794300,4.4070358E+002
0.7794400,4.4071137E+002
0.7794500,4.4071917E+002
0.7794600,4.4072696E+002
0.7794700,4.4073475E+002
0.7794800,4.4074254E+002
0.7794900,2.2796544E+003
0.7795000,4.4075812E+002
0.7795100,4.4076591E+002
0.7795200,4.4077370E+002
0.7795300,4.4078149E+002
0.7795400,4.4078928E+002
0.7795500,4.4079707E+002
0.7795600,4.4080486E+002
0.7795700,4.4081265E+002
0.7795800,4.4082044E+002
0.7795900,4.4082823E+002
0.7796000,4.4083602E+002
0.7796100,1.5281418E+003
0.7796200,4.4085160E+002
0.7796300,4.4085939E+002
0.7796400,4.4086718E+002
0.7796500,4.4087497E+002
0.7796600,4.4088276E+002
0.7796700,4.4089055E+002
0.7796800,4.4089834E+002
0.7796900,4.4090613E+002
0.7797000,4.4091392E+002
0.7797100,4.4092171E+002
0.7797200,4.4092949E+002
0.7797300,4.4093728E+002
0.7797400,4.4094507E+002
0.7797500,4.4095286E+002
0.7797600,4.4096065E+002
0.7797700,4.4096844E+002
0.7797800,4.4097622E+002
0.7797900,1.6116290E+003
0.7798000,4.4099180E+002
0.7798100,4.4099959E+002
0.7798200,4.4100737E+002
0.7798300,4.4101516E+002
0.7798400,4.4102295E+002
0.7798500,4.4103074E+002
0.7798600,4.4103852E+002
0.7798700,4.4104631E+002
0.7798800,4.4105410E+002
0.7798900,4.4106188E+002
0.7799000,4.4106967E+002
0.7799100,9.6924347E+002
0.7799200,4.4108524E+002
0.7799300,1.9297911E+003
0.7799400,4.4110082E+002
0.7799500,4.4110860E+002
0.7799600,4.4111639E+002
0.7799700,4.4112417E+002
0.7799800,2.5508280E+003
0.7799900,4.4113975E+002
0.7800000,4.4114753E+002
0.7800100,4.4115532E+002
0.7800200,4.4116310E+002
0.7800300,4.4117089E+002
0.7800400,4.4117867E+002
0.7800500,4.4118646E+002
0.7800600,4.4119424E+002
0.7800700,4.4120203E+002
0.7800800,4.4120981E+002
0.7800900,4.4121760E+002
0.7801000,4.4122538E+002
0.7801100,4.4123317E+002
0.7801200,4.4124095E+002
0.7801300,4.4124873E+002
0.7801400,4.4125652E+002
0.7801500,4.4126430E+002
0.7801600,4.4127209E+002
0.7801700,4.4127987E+002
0.7801800,4.4128765E+002
0.7801900,4.4129544E+002
0.7802000,4.4130322E+002
0.7802100,4.4131100E+002
0.7802200,1.3170618E+003
0.7802300,4.4132657E+002
0.7802400,4.4133435E+002
0.7802500,4.4134214E+002
0.7802600,4.4134992E+002
0.7802700,4.4135770E+002
0.7802800,4.4136548E+002
0.7802900,4.4137327E+002
0.7803000,4.4138105E+002
0.7803100,4.4138883E+002
0.7803200,4.4139661E+002
0.7803300,4.4140439E+002
0.7803400,4.4141218E+002
0.7803500,2.6433100E+003
0.7803600,4.4142774E+002
0.7803700,4.4143552E+002
0.7803800,4.4144330E+002
0.7803900,4.4145108E+002
0.7804000,1.7614469E+003
0.7804100,4.4146665E+002
0.7804200,4.4147443E+002
0.7804300,4.4148221E+002
0.7804400,4.4148999E+002
0.7804500,4.4149777E+002
0.7804600,4.4150555E+002
0.7804700,4.4151333E+002
0.7804800,4.4152111E+002
0.7804900,4.4152889E+002
0.7805000,4.4153667E+002
0.7805100,4.4154445E+002
0.7805200,4.4155223E+002
0.7805300,4.4156001E+002
0.7805400,4.4156779E+002
0.7805500,4.4157557E+002
0.7805600,4.4158335E+002
0.7805700,4.4159113E+002
0.7805800,4.4159891E+002
0.7805900,4.4160669E+002
0.7806000,4.4161447E+002
0.7806100,4.4162225E+002
0.7806200,4.4163003E+002
0.7806300,4.4163781E+002
0.7806400,1.6452166E+003
0.7806500,4.4165336E+002
0.7806600,4.4166114E+002
0.7806700,4.4166892E+002
0.7806800,4.4167670E+002
0.7806900,4.4168448E+002
0.7807000,4.4169225E+002
0.7807100,4.4170003E+002
0.7807200,4.4170781E+002
0.7807300,4.4171559E+002
0.7807400,4.4172337E+002
0.7807500,4.4173114E+002
0.7807600,4.4173892E+002
0.7807700,2.3849257E+003
0.7807800,4.4175448E+002
0.7807900,4.4176225E+002
0.7808000,4.4177003E+002
0.7808100,4.4177781E+002
0.7808200,4.4178558E+002
0.7808300,4.4179336E+002
0.7808400,5.5242157E+004
0.7808500,4.4180891E+002
0.7808600,4.4181669E+002
0.7808700,4.4182447E+002
0.7808800,4.4183224E+002
0.7808900,4.4184002E+002
0.7809000,4.4184779E+002
0.7809100,4.4185557E+002
0.7809200,4.4186334E+002
0.7809300,4.4187112E+002
0.7809400,4.4187890E+002
0.7809500,4.4188667E+002
0.7809600,4.4189445E+002
0.7809700,4.4190222E+002
0.7809800,4.4191000E+002
0.7809900,4.4191777E+002
0.7810000,4.4192555E+002
0.7810100,4.4193332E+002
0.7810200,4.4194110E+002
0.7810300,1.9246459E+003
0.7810400,4.4195664E+002
0.7810500,4.4196442E+002
0.7810600,4.4197219E+002
0.7810700,4.4197997E+002
0.7810800,4.4198774E+002
0.7810900,4.4199552E+002
0.7811000,4.4200329E+002
0.7811100,4.4201106E+002
0.7811200,4.4201884E+002
0.7811300,4.4202661E+002
0.7811400,4.4203438E+002
0.7811500,2.2987382E+003
0.7811600,4.4204993E+002
0.7811700,4.4205770E+002
0.7811800,4.4206548E+002
0.7811900,4.4207325E+002
0.7812000,4.4208102E+002
0.7812100,4.4208879E+002
0.7812200,4.4209657E+002
0.7812300,4.4210434E+002
0.7812400,2.0387222E+003
0.7812500,4.4211988E+002
0.7812600,4.4212765E+002
0.7812700,4.4213543E+002
0.7812800,4.4214320E+002
0.7812900,4.4215097E+002
0.7813000,4.4215874E+002
0.7813100,4.4216651E+002
0.7813200,4.4217428E+002
0.7813300,1.8355021E+003
0.7813400,4.4218983E+002
0.7813500,4.4219760E+002
0.7813600,4.4220537E+002
0.7813700,4.4221314E+002
0.7813800,4.4222091E+002
0.7813900,4.4222868E+002
0.7814000,4.4223645E+002
0.7814100,4.4224422E+002
0.7814200,4.4225199E+002
0.7814300,4.4225976E+002
0.7814400,2.0395436E+003
0.7814500,4.4227530E+002
0.7814600,4.4228307E+002
0.7814700,4.4229084E+002
0.7814800,2.2230507E+003
0.7814900,4.4230638E+002
0.7815000,4.4231415E+002
0.7815100,4.4232192E+002
0.7815200,4.4232969E+002
0.7815300,4.4233746E+002
0.7815400,4.4234523E+002
0.7815500,4.4235300E+002
0.7815600,4.4236077E+002
0.7815700,3.9828086E+003
0.7815800,4.4237630E+002
0.7815900,4.4238407E+002
0.7816000,4.4239184E+002
0.7816100,4.4239961E+002
0.7816200,4.4240738E+002
0.7816300,4.4241515E+002
0.7816400,4.4242291E+002
0.7816500,4.4243068E+002
0.7816600,1.4139715E+003
0.7816700,4.4244622E+002
0.7816800,4.4245398E+002
0.7816900,4.4246175E+002
0.7817000,4.4246952E+002
0.7817100,4.4247729E+002
0.7817200,4.4248505E+002
0.7817300,4.4249282E+002
0.7817400,4.4250059E+002
0.7817500,4.4250835E+002
0.7817600,4.4251612E+002
0.7817700,4.4252389E+002
0.7817800,4.4253165E+002
0.7817900,4.4253942E+002
0.7818000,4.4254719E+002
0.7818100,4.4255495E+002
0.7818200,4.4256272E+002
0.7818300,4.4257048E+002
0.7818400,4.4257825E+002
0.7818500,4.4258602E+002
0.7818600,4.4259378E+002
0.7818700,4.4260155E+002
0.7818800,2.2701684E+003
0.7818900,4.4261708E+002
0.7819000,4.4262484E+002
0.7819100,4.4263261E+002
0.7819200,4.4264037E+002
0.7819300,3.2003482E+003
0.7819400,4.4265590E+002
0.7819500,4.4266367E+002
0.7819600,4.4267143E+002
0.7819700,4.4267920E+002
0.7819800,4.4268696E+002
0.7819900,4.4269473E+002
0.7820000,2.3491615E+003
0.7820100,4.4271025E+002
0.7820200,4.4271802E+002
0.7820300,4.4272578E+002
0.7820400,4.4273355E+002
0.7820500,4.4274131E+002
0.7820600,4.4274907E+002
0.7820700,4.4275684E+002
0.7820800,4.4276460E+002
0.7820900,2.5197754E+003
0.7821000,4.4278012E+002
0.7821100,4.4278789E+002
0.7821200,4.4279565E+002
0.7821300,4.4280341E+002
0.7821400,4.4281118E+002
0.7821500,1.7256877E+005
0.7821600,4.4282670E+002
0.7821700,4.4283446E+002
0.7821800,4.4284223E+002
0.7821900,4.4284999E+002
0.7822000,4.4285775E+002
0.7822100,1.8791085E+003
0.7822200,4.4287327E+002
0.7822300,4.4288103E+002
0.7822400,4.4288880E+002
0.7822500,4.4289656E+002
0.7822600,4.4290432E+002
0.7822700,4.4291208E+002
0.7822800,4.4291984E+002
0.7822900,4.4292760E+002
0.7823000,4.4293536E+002
0.7823100,4.4294312E+002
0.7823200,4.4295088E+002
0.7823300,4.4295865E+002
0.7823400,4.4296641E+002
0.7823500,1.9066942E+003
0.7823600,4.4298193E+002
0.7823700,4.4298969E+002
0.7823800,4.4299745E+002
0.7823900,4.4300521E+002
0.7824000,4.4301297E+002
0.7824100,4.4302073E+002
0.7824200,4.4302849E+002
0.7824300,4.4303625E+002
0.7824400,4.4304400E+002
0.7824500,4.4305176E+002
0.7824600,2.1156756E+003
0.7824700,4.4306728E+002
0.7824800,4.4307504E+002
0.7824900,4.4308280E+002
0.7825000,4.4309056E+002
0.7825100,4.4309832E+002
0.7825200,4.4310608E+002
0.7825300,4.4311383E+002
0.7825400,4.4312159E+002
0.7825500,4.4312935E+002
0.7825600,4.4313711E+002
0.7825700,1.6887929E+003
0.7825800,4.4315263E+002
0.7825900,4.4316038E+002
0.7826000,4.4316814E+002
0.7826100,4.4317590E+002
0.7826200,4.4318366E+002
0.7826300,4.4319141E+002
0.7826400,4.4319917E+002
0.7826500,4.4320693E+002
0.7826600,4.4321468E+002
0.7826700,4.4322244E+002
0.7826800,4.4323020E+002
0.7826900,4.4323796E+002
0.7827000,4.4324571E+002
0.7827100,4.4325347E+002
0.7827200,4.4326122E+002
0.7827300,4.4326898E+002
0.7827400,4.4327674E+002
0.7827500,4.4328449E+002
0.7827600,4.4329225E+002
0.7827700,4.4330001E+002
0.7827800,4.4330776E+002
0.7827900,4.4331552E+002
0.7828000,4.4332327E+002
0.7828100,4.4333103E+002
0.7828200,4.4333878E+002
0.7828300,2.4558046E+003
0.7828400,4.4335429E+002
0.7828500,4.4336205E+002
0.7828600,4.4336980E+002
0.7828700,3.3210396E+003
0.7828800,4.4338531E+002
0.7828900,4.4339307E+002
0.7829000,4.4340082E+002
0.7829100,4.4340858E+002
0.7829200,4.4341633E+002
0.7829300,4.4342408E+002
0.7829400,4.4343184E+002
0.7829500,2.0397386E+003
0.7829600,4.4344735E+002
0.7829700,4.4345510E+002
0.7829800,4.4346285E+002
0.7829900,4.4347061E+002
0.7830000,4.4347836E+002
0.7830100,4.4348611E+002
0.7830200,4.4349387E+002
0.7830300,4.4350162E+002
0.7830400,4.4350937E+002
0.7830500,4.4351713E+002
0.7830600,4.4352488E+002
0.7830700,4.4353263E+002
0.7830800,4.4354038E+002
0.7830900,4.4354814E+002
0.7831000,4.4355589E+002
0.7831100,4.4356364E+002
0.7831200,4.4357139E+002
0.7831300,4.4357914E+002
0.7831400,4.4358690E+002
0.7831500,4.4359465E+002
0.7831600,4.4360240E+002
0.7831700,4.4361015E+002
0.7831800,4.4361790E+002
0.7831900,4.4362565E+002
0.7832000,4.4363341E+002
0.7832100,4.4364116E+002
0.7832200,4.4364891E+002
0.7832300,4.4365666E+002
0.7832400,4.4366441E+002
0.7832500,4.4367216E+002
0.7832600,4.4367991E+002
0.7832700,4.4368766E+002
0.7832800,4.4369541E+002
0.7832900,4.4370316E+002
0.7833000,4.4371091E+002
0.7833100,4.4371866E+002
0.7833200,4.4372641E+002
0.7833300,4.4373416E+002
0.7833400,4.4374191E+002
0.7833500,3.0637177E+003
0.7833600,4.4375741E+002
0.7833700,4.4376516E+002
0.7833800,4.4377291E+002
0.7833900,4.4378066E+002
0.7834000,4.4378841E+002
0.7834100,4.4379616E+002
0.7834200,1.3925479E+003
0.7834300,4.4381166E+002
0.7834400,4.4381940E+002
0.7834500,4.4382715E+002
0.7834600,4.4383490E+002
0.7834700,1.3695727E+003
0.7834800,4.4385040E+002
0.7834900,4.4385815E+002
0.7835000,4.4386589E+002
0.7835100,4.4387364E+002
0.7835200,4.4388139E+002
0.7835300,4.4388914E+002
0.7835400,4.4389688E+002
0.7835500,4.4390463E+002
0.7835600,4.4391238E+002
0.7835700,4.4392013E+002
0.7835800,4.4392787E+002
0.7835900,4.4393562E+002
0.7836000,4.4394337E+002
0.7836100,4.4395111E+002
0.7836200,4.4395886E+002
0.7836300,4.4396661E+002
0.7836400,4.4397435E+002
0.7836500,4.4398210E+002
0.7836600,4.4398985E+002
0.7836700,4.4399759E+002
0.7836800,4.4400534E+002
0.7836900,4.4401309E+002
0.7837000,4.4402083E+002
0.7837100,4.4402858E+002
0.7837200,4.4403632E+002
0.7837300,4.4404407E+002
0.7837400,4.4405181E+002
0.7837500,4.4405956E+002
0.7837600,4.4406730E+002
0.7837700,4.4407505E+002
0.7837800,4.4408280E+002
0.7837900,4.4409054E+002
0.7838000,4.4409828E+002
0.7838100,4.4410603E+002
0.7838200,4.4411377E+002
0.7838300,4.4412152E+002
0.7838400,4.4412926E+002
0.7838500,4.4413701E+002
0.7838600,1.1587828E+003
0.7838700,4.4415250E+002
0.7838800,4.4416024E+002
0.7838900,1.4494510E+003
0.7839000,4.4417573E+002
0.7839100,4.4418347E+002
0.7839200,4.4419121E+002
0.7839300,4.4419896E+002
0.7839400,4.4420670E+002
0.7839500,4.4421444E+002
0.7839600,4.4422219E+002
0.7839700,4.4422993E+002
0.7839800,4.4423767E+002
0.7839900,4.4424542E+002
0.7840000,4.4425316E+002
0.7840100,1.8823019E+003
0.7840200,4.4426864E+002
0.7840300,4.4427639E+002
0.7840400,4.4428413E+002
0.7840500,4.4429187E+002
0.7840600,4.4429961E+002
0.7840700,4.4430735E+002
0.7840800,4.4431510E+002
0.7840900,4.4432284E+002
0.7841000,4.4433058E+002
0.7841100,4.4433832E+002
0.7841200,5.1196154E+004
0.7841300,4.4435380E+002
0.7841400,4.4436154E+002
0.7841500,4.4436929E+002
0.7841600,4.4437703E+002
0.7841700,4.4438477E+002
0.7841800,4.4439251E+002
0.7841900,4.4440025E+002
0.7842000,4.4440799E+002
0.7842100,4.4441573E+002
0.7842200,4.4442347E+002
0.7842300,4.4443121E+002
0.7842400,4.4443895E+002
0.7842500,4.4444669E+002
0.7842600,4.4445443E+002
0.7842700,4.4446217E+002
0.7842800,4.4446991E+002
0.7842900,4.4447765E+002
0.7843000,4.4448539E+002
0.7843100,4.4449313E+002
0.7843200,4.4450087E+002
0.7843300,4.4450861E+002
0.7843400,4.4451635E+002
0.7843500,4.4452408E+002
0.7843600,4.4453182E+002
0.7843700,4.4453956E+002
0.7843800,4.4454730E+002
0.7843900,4.4455504E+002
0.7844000,4.4456278E+002
0.7844100,4.4457052E+002
0.7844200,4.4457825E+002
0.7844300,4.4458599E+002
0.7844400,4.4459373E+002
0.7844500,4.4460147E+002
0.7844600,1.2667872E+003
0.7844700,4.4461694E+002
0.7844800,4.4462468E+002
0.7844900,4.4463242E+002
0.7845000,4.4464016E+002
0.7845100,4.4464789E+002
0.7845200,4.4465563E+002
0.7845300,4.4466337E+002
0.7845400,4.4467110E+002
0.7845500,4.4467884E+002
0.7845600,4.4468658E+002
0.7845700,4.4469431E+002
0.7845800,1.2326141E+003
0.7845900,4.4470979E+002
0.7846000,4.4471752E+002
0.7846100,4.4472526E+002
0.7846200,4.4473300E+002
0.7846300,4.4474073E+002
0.7846400,4.4474847E+002
0.7846500,4.4475620E+002
0.7846600,4.4476394E+002
0.7846700,4.4477167E+002
0.7846800,4.4477941E+002
0.7846900,4.4478714E+002
0.7847000,4.4479488E+002
0.7847100,4.4480261E+002
0.7847200,4.4481035E+002
0.7847300,4.4481808E+002
0.7847400,4.4482582E+002
0.7847500,4.4483355E+002
0.7847600,4.4484129E+002
0.7847700,4.4484902E+002
0.7847800,4.4485676E+002
0.7847900,4.4486449E+002
0.7848000,4.4487223E+002
0.7848100,4.4487996E+002
0.7848200,4.4488769E+002
0.7848300,4.4489543E+002
0.7848400,4.4490316E+002
0.7848500,4.4491089E+002
0.7848600,4.4491863E+002
0.7848700,4.4492636E+002
0.7848800,4.4493409E+002
0.7848900,4.4494183E+002
0.7849000,4.4494956E+002
0.7849100,5.5920254E+003
0.7849200,4.4496503E+002
0.7849300,4.4497276E+002
0.7849400,4.4498049E+002
0.7849500,4.4498822E+002
0.7849600,4.4499596E+002
0.7849700,1.4249729E+004
0.7849800,4.4501142E+002
0.7849900,4.4501915E+002
0.7850000,4.4502688E+002
0.7850100,4.4503462E+002
0.7850200,4.4504235E+002
0.7850300,4.4505008E+002
0.7850400,4.4505781E+002
0.7850500,4.4163206E+003
0.7850600,4.4507327E+002
0.7850700,4.4508101E+002
0.7850800,4.4508874E+002
0.7850900,4.4509647E+002
0.7851000,4.4510420E+002
0.7851100,4.4511193E+002
0.7851200,4.4511966E+002
0.7851300,4.4512739E+002
0.7851400,4.4513512E+002
0.7851500,4.4514285E+002
0.7851600,4.4515058E+002
0.7851700,4.4515831E+002
0.7851800,4.4516604E+002
0.7851900,2.9364588E+003
0.7852000,4.4518150E+002
0.7852100,4.4518923E+002
0.7852200,4.4519696E+002
0.7852300,7.7867159E+003
0.7852400,4.4521242E+002
0.7852500,4.4522015E+002
0.7852600,4.4522788E+002
0.7852700,4.4523561E+002
0.7852800,4.4524334E+002
0.7852900,4.4525106E+002
0.7853000,4.4525879E+002
0.7853100,4.4526652E+002
0.7853200,7.3594411E+004
0.7853300,4.4528198E+002
0.7853400,4.4528971E+002
0.7853500,9.9954462E+004
0.7853600,4.4530516E+002
0.7853700,4.4531289E+002
0.7853800,4.4532062E+002
0.7853900,4.4532835E+002
0.7854000,4.4533607E+002
0.7854100,4.4534380E+002
0.7854200,4.4535153E+002
0.7854300,2.0382983E+003
0.7854400,4.4536698E+002
0.7854500,4.4537471E+002
0.7854600,4.4538244E+002
0.7854700,4.4539017E+002
0.7854800,4.4539789E+002
0.7854900,4.4540562E+002
0.7855000,4.4541335E+002
0.7855100,4.4542107E+002
0.7855200,4.4542880E+002
0.7855300,4.4543652E+002
0.7855400,4.4544425E+002
0.7855500,4.4545198E+002
0.7855600,4.4545970E+002
0.7855700,1.4150585E+003
0.7855800,4.4547515E+002
0.7855900,4.4548288E+002
0.7856000,4.4549061E+002
0.7856100,4.4549833E+002
0.7856200,4.4550606E+002
0.7856300,4.4551378E+002
0.7856400,4.4552151E+002
0.7856500,4.4552923E+002
0.7856600,4.4553696E+002
0.7856700,4.4554468E+002
0.7856800,4.4555241E+002
0.7856900,4.4556013E+002
0.7857000,4.4556785E+002
0.7857100,4.4557558E+002
0.7857200,4.4558330E+002
0.7857300,4.4559103E+002
0.7857400,4.4559875E+002
0.7857500,4.4560648E+002
0.7857600,4.4561420E+002
0.7857700,4.4562192E+002
0.7857800,4.4562965E+002
0.7857900,4.4563737E+002
0.7858000,1.5214482E+004
0.7858100,4.4565282E+002
0.7858200,3.7097396E+003
0.7858300,4.4566826E+002
0.7858400,4.4567599E+002
0.7858500,4.4568371E+002
0.7858600,4.4569143E+002
0.7858700,4.4569915E+002
0.7858800,4.4570688E+002
0.7858900,4.4571460E+002
0.7859000,4.4572232E+002
0.7859100,4.4573004E+002
0.7859200,4.4573777E+002
0.7859300,4.4574549E+002
0.7859400,4.4575321E+002
0.7859500,4.4576093E+002
0.7859600,4.4576865E+002
0.7859700,4.4577637E+002
0.7859800,4.4578410E+002
0.7859900,4.4579182E+002
0.7860000,4.4579954E+002
0.7860100,4.4580726E+002
0.7860200,4.4581498E+002
0.7860300,4.4582270E+002
0.7860400,4.4583042E+002
0.7860500,4.4583814E+002
0.7860600,5.9633313E+004
0.7860700,4.4585358E+002
0.7860800,4.4586130E+002
0.7860900,4.4586902E+002
0.7861000,4.4587674E+002
0.7861100,4.4588446E+002
0.7861200,4.4589218E+002
0.7861300,4.4589990E+002
0.7861400,4.4590762E+002
0.7861500,4.4591534E+002
0.7861600,4.4592306E+002
0.7861700,4.4593078E+002
0.7861800,4.4593850E+002
0.7861900,4.4594622E+002
0.7862000,4.4595394E+002
0.7862100,4.4596166E+002
0.7862200,4.4596938E+002
0.7862300,4.4597710E+002
0.7862400,4.4598482E+002
0.7862500,4.4599253E+002
0.7862600,4.4600025E+002
0.7862700,4.4600797E+002
0.7862800,4.4601569E+002
0.7862900,4.4602341E+002
0.7863000,4.4603113E+002
0.7863100,4.4603884E+002
0.7863200,4.4604656E+002
0.7863300,4.4605428E+002
0.7863400,4.4606200E+002
0.7863500,4.4606971E+002
0.7863600,4.4607743E+002
0.7863700,4.4608515E+002
0.7863800,4.4609287E+002
0.7863900,4.4610058E+002
0.7864000,4.4610830E+002
0.7864100,4.4611602E+002
0.7864200,4.4612373E+002
0.7864300,4.4613145E+002
0.7864400,4.4613917E+002
0.7864500,4.4614688E+002
0.7864600,4.4615460E+002
0.7864700,4.4616231E+002
0.7864800,4.4617003E+002
0.7864900,4.4617775E+002
0.7865000,4.4618546E+002
0.7865100,4.4619318E+002
0.7865200,4.4620089E+002
0.7865300,4.4620861E+002
0.7865400,4.4621633E+002
0.7865500,4.4622404E+002
0.7865600,4.4623176E+002
0.7865700,4.4623947E+002
0.7865800,4.4624719E+002
0.7865900,4.4625490E+002
0.7866000,4.4626262E+002
0.7866100,4.4627033E+002
0.7866200,4.4627804E+002
0.7866300,4.4628576E+002
0.7866400,4.4629347E+002
0.7866500,4.4630119E+002
0.7866600,4.4630890E+002
0.7866700,4.4631662E+002
0.7866800,4.4632433E+002
0.7866900,4.4633204E+002
0.7867000,4.4633976E+002
0.7867100,4.4634747E+002
0.7867200,4.4635518E+002
0.7867300,4.4636290E+002
0.7867400,4.4637061E+002
0.7867500,4.4637832E+002
0.7867600,4.4638604E+002
0.7867700,2.4713682E+004
0.7867800,4.4640146E+002
0.7867900,4.4640918E+002
0.7868000,4.4641689E+002
0.7868100,2.7988767E+003
0.7868200,4.4643231E+002
0.7868300,4.4644003E+002
0.7868400,4.4644774E+002
0.7868500,4.4645545E+002
0.7868600,4.4646316E+002
0.7868700,4.4647087E+002
0.7868800,4.4647859E+002
0.7868900,4.4648630E+002
0.7869000,4.4649401E+002
0.7869100,4.4650172E+002
0.7869200,4.4650943E+002
0.7869300,4.4651714E+002
0.7869400,4.4652485E+002
0.7869500,4.4653257E+002
0.7869600,4.4654028E+002
0.7869700,4.4654799E+002
0.7869800,4.4655570E+002
0.7869900,4.4656341E+002
0.7870000,4.4657112E+002
0.7870100,4.4657883E+002
0.7870200,4.4658654E+002
0.7870300,4.4659425E+002
0.7870400,4.4660196E+002
0.7870500,4.4660967E+002
0.7870600,4.4661738E+002
0.7870700,6.9800775E+004
0.7870800,4.4663280E+002
0.7870900,4.4664051E+002
0.7871000,4.4664822E+002
0.7871100,4.4665593E+002
0.7871200,4.4666364E+002
0.7871300,4.4667135E+002
0.7871400,4.4667906E+002
0.7871500,4.4668676E+002
0.7871600,4.4669447E+002
0.7871700,4.4670218E+002
0.7871800,4.4670989E+002
0.7871900,4.4671760E+002
0.7872000,4.4672531E+002
0.7872100,4.4673302E+002
0.7872200,4.4674072E+002
0.7872300,4.4674843E+002
0.7872400,4.4675614E+002
0.7872500,4.4676385E+002
0.7872600,4.4677155E+002
0.7872700,4.4677926E+002
0.7872800,4.4678697E+002
0.7872900,4.4679468E+002
0.7873000,4.4680238E+002
0.7873100,4.4681009E+002
0.7873200,4.4681780E+002
0.7873300,4.4682551E+002
0.7873400,2.2830543E+003
0.7873500,4.4684092E+002
0.7873600,4.4684863E+002
0.7873700,4.4685633E+002
0.7873800,4.4686404E+002
0.7873900,4.4687175E+002
0.7874000,4.4687945E+002
0.7874100,4.4688716E+002
0.7874200,4.4689486E+002
0.7874300,4.4690257E+002
0.7874400,4.4691028E+002
0.7874500,4.4691798E+002
0.7874600,4.4692569E+002
0.7874700,4.4693339E+002
0.7874800,4.4694110E+002
0.7874900,4.4694880E+002
0.7875000,4.4695651E+002
0.7875100,4.4696421E+002
0.7875200,4.4697192E+002
0.7875300,4.4697962E+002
0.7875400,4.4698733E+002
0.7875500,4.4699503E+002
0.7875600,4.4700274E+002
0.7875700,4.4701044E+002
0.7875800,4.4701815E+002
0.7875900,4.4702585E+002
0.7876000,4.4703355E+002
0.7876100,4.4704126E+002
0.7876200,4.4704896E+002
0.7876300,4.4705666E+002
0.7876400,4.4706437E+002
0.7876500,4.4707207E+002
0.7876600,4.4707978E+002
0.7876700,4.4708748E+002
0.7876800,4.4709518E+002
0.7876900,4.4710289E+002
0.7877000,4.4711059E+002
0.7877100,4.4711829E+002
0.7877200,4.4712599E+002
0.7877300,4.4713370E+002
0.7877400,4.4714140E+002
0.7877500,4.4714910E+002
0.7877600,4.4715680E+002
0.7877700,4.4716451E+002
0.7877800,4.4717221E+002
0.7877900,4.4717991E+002
0.7878000,4.4718761E+002
0.7878100,4.4719531E+002
0.7878200,4.5538481E+003
0.7878300,4.4721072E+002
0.7878400,4.4721842E+002
0.7878500,4.4722612E+002
0.7878600,4.4723382E+002
0.7878700,3.8140255E+004
0.7878800,4.4724922E+002
0.7878900,4.4725692E+002
0.7879000,4.4726463E+002
0.7879100,4.4727233E+002
0.7879200,4.4728003E+002
0.7879300,4.4728773E+002
0.7879400,4.4729543E+002
0.7879500,4.4730313E+002
0.7879600,4.4731083E+002
0.7879700,4.4731853E+002
0.7879800,4.4732623E+002
